signature_id	contrast	omitted_sample	omitted_group	leave_one_out_hedges_g	full_hedges_g	adverse_aligned_leave_one_out_hedges_g
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	uptake_failure	GSM4567919	RAI_avid_persistent	0.506795452599468	0.490218179545647	0.506795452599468
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	response_failure_with_uptake	GSM4567920	RAI_avid_persistent	-0.640701934658739	-0.330718580623669	-0.640701934658739
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	response_failure_with_uptake	GSM4567921	RAI_avid_persistent	-0.0921269354014347	-0.330718580623669	-0.0921269354014347
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	response_failure_with_uptake	GSM4567922	RAI_avid_persistent	-0.395981787023617	-0.330718580623669	-0.395981787023617
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	response_failure_with_uptake	GSM4567923	RAI_avid_persistent	-0.442516955399875	-0.330718580623669	-0.442516955399875
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	response_failure_with_uptake	GSM4567924	RAI_avid_persistent	-0.254879482675582	-0.330718580623669	-0.254879482675582
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	response_failure_with_uptake	GSM4567916	RAI_avid_persistent	-0.125760844133708	-0.330718580623669	-0.125760844133708
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	response_failure_with_uptake	GSM4567919	RAI_avid_persistent	-0.387149348172986	-0.330718580623669	-0.387149348172986
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	response_failure_with_uptake	GSM4567912	RAI_avid_remission	-0.485622528693762	-0.330718580623669	-0.485622528693762
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	response_failure_with_uptake	GSM4567913	RAI_avid_remission	-0.219418974135804	-0.330718580623669	-0.219418974135804
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	response_failure_with_uptake	GSM4567914	RAI_avid_remission	-0.280822393421292	-0.330718580623669	-0.280822393421292
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	response_failure_with_uptake	GSM4567915	RAI_avid_remission	-0.261001150097307	-0.330718580623669	-0.261001150097307
