pmid	doi	year	title	screening_stage	decision	primary_reason	full_text_assessed	freeze_date
32075524	10.1089/thy.2019.0453	2020	Surufatinib in Chinese Patients with Locally Advanced or Metastatic Differentiated Thyroid Cancer and Medullary Thyroid Cancer: A Multicenter, Open-Label, Phase II Trial.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31765488	10.1002/lary.28342	2020	Does Salivary Function Decrease in Proportion to Radioiodine Dose?	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
32825789	10.3390/jcm9092708	2020	Dynamic Risk Stratification for Predicting Treatment Response in Differentiated Thyroid Cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
32612576	10.3389/fendo.2020.00382	2020	Urinary Exosomal Thyroglobulin in Thyroid Cancer Patients With Post-ablative Therapy: A New Biomarker in Thyroid Cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
32278511	10.1016/j.taap.2020.114999	2020	Phenylephrine alleviates 131I damage in submandibular gland through promoting endogenous stem cell regeneration via lissencephaly-1 upregulation.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
32486143	10.3390/cancers12061413	2020	Prognostic Implications of CD10 and CD15 Expression in Papillary Thyroid Carcinoma.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
32528402	10.3389/fendo.2020.00082	2020	New Therapies for Advanced Thyroid Cancer.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
32509153	10.1155/2020/7453406	2020	Elucidation of the Molecular Mechanisms Underlying Sorafenib-Induced Hepatotoxicity.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
32385375	10.1038/s41598-020-64455-w	2020	Deep learning enables automated localization of the metastatic lymph node for thyroid cancer on 131I post-ablation whole-body planar scans.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31910091	10.1089/thy.2019.0476	2020	Lenvatinib for Radioactive Iodine-Refractory Differentiated Thyroid Carcinoma and Candidate Biomarkers Associated with Survival: A Multicenter Study in Korea.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
32425887	10.3389/fendo.2020.00269	2020	GADD45B Transcript Is a Prognostic Marker in Papillary Thyroid Carcinoma Patients Treated With Total Thyroidectomy and Radioiodine Therapy.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
32157920	10.1080/17434440.2020.1741348	2020	Theranostic approaches in nuclear medicine: current status and future prospects.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
31784881	10.1007/s12020-019-02148-9	2020	Efficacy of low radioiodine activity versus intermediate-high activity in the ablation of low-risk differentiated thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
31612419	10.1007/s40618-019-01125-3	2020	Inhibition of microRNA-875-5p promotes radioiodine uptake in poorly differentiated thyroid carcinoma cells by upregulating sodium-iodide symporter.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
32198408	10.1038/s41598-020-61985-1	2020	Enhanced expression of Cyclin D1 and C-myc, a prognostic factor and possible mechanism for recurrence of papillary thyroid carcinoma.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
32207271	10.3803/EnM.2020.35.1.115	2020	Quality of Life in Patients with Papillary Thyroid Microcarcinoma According to Treatment: Total Thyroidectomy with or without Radioactive Iodine Ablation.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31970877	10.1111/jcmm.15007	2020	Combined tazemetostat and MAPKi enhances differentiation of papillary thyroid cancer cells harbouring BRAFV600E by synergistically decreasing global trimethylation of H3K27.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31922240	10.3892/ijo.2020.4957	2020	Iodine‑131 metabolic radiotherapy leads to cell death and genomic alterations through NIS overexpression on cholangiocarcinoma.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
31978980	10.3390/cancers12020262	2020	Optimization of Predictive Performance for the Therapeutic Response Using Iodine Scan-Corrected Serum Thyroglobulin in Patients with Differentiated Thyroid Carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
32361719	10.1967/s002449912018	2020	Associating radioiodine therapy in hyperthyroidism with cancer mortality: robust or random results of a statistical analysis?	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
32056515	10.2174/1568009619666191016145602	2020	Uptake of [¹⁸F]tetrafluoroborate in MCF-7 Breast Cancer Cells is Induced after Stimulation of the Sodium Iodide Symporter.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31672844	10.1158/0008-5472.CAN-19-1957	2020	Targeting Novel Sodium Iodide Symporter Interactors ADP-Ribosylation Factor 4 and Valosin-Containing Protein Enhances Radioiodine Uptake.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31665790	10.1055/a-1023-4214	2020	Anti-Tumor Activity and Safety of Multikinase Inhibitors in Advanced and/or Metastatic Thyroid Cancer: A Systematic Review and Network Meta-Analysis of Randomized Controlled Trials.	title_abstract	exclude	review_or_secondary_source	no	2026-07-12
31663136	10.1111/cen.14120	2020	Prognostic role of the lymphocyte-to-monocyte ratio for clinical outcomes of patients with progressive radioiodine-refractory differentiated thyroid carcinoma treated by sorafenib.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
31578932	10.1089/thy.2018.0601	2020	Thyroid Follicular Cell Loss of Differentiation Induced by MicroRNA miR-17-92 Cluster Is Attenuated by CRISPR/Cas9n Gene Silencing in Anaplastic Thyroid Cancer.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
31540966	10.1158/1535-7163.MCT-19-0211	2020	Identification of Expression Profiles Defining Distinct Prognostic Subsets of Radioactive-Iodine Refractory Differentiated Thyroid Cancer from the DECISION Trial.	title_abstract	advance_to_full_text	potentially_eligible	yes	2026-07-12
31888560	10.1186/s12885-019-6482-7	2019	Comprehensive gene expression analysis for exploring the association between glucose metabolism and differentiation of thyroid cancer.	title_abstract	advance_to_full_text	potentially_eligible	yes	2026-07-12
31861373	10.3390/ijms21010010	2019	Multikinase Inhibitor Treatment in Thyroid Cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
31444962	10.1515/cclm-2019-0654	2019	Unstimulated high-sensitive thyroglobulin is a powerful prognostic predictor in patients with thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
31558473	10.1158/1078-0432.CCR-18-3439	2019	Analysis of Biomarkers and Association With Clinical Outcomes in Patients With Differentiated Thyroid Cancer: Subanalysis of the Sorafenib Phase III DECISION Trial.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
31868336	10.32471/exp-oncology.2312-8852.vol-41-no-4.13705	2019	Immunocytochemical characteristics of thyrocytes in radioiodine refractory metastases of papillary thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31798211	10.1055/s-0039-1696651	2019	Ethanol Ablation of Neck Metastases from Differentiated Thyroid Carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
31412230	10.4158/EP-2019-0265	2019	MOLECULAR PROFILE AND CLINICAL OUTCOMES IN DIFFERENTIATED THYROID CANCER PATIENTS PRESENTING WITH BONE METASTASIS.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31412228	10.4158/EP-2019-0155	2019	UNFAVORABLE RESPONSES TO RADIOIODINE THERAPY IN N1B PAPILLARY THYROID CANCER: A PROPENSITY SCORE MATCHING STUDY.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31617002	10.1186/s13550-019-0559-9	2019	PSMA expression level predicts differentiated thyroid cancer aggressiveness and patient outcome.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31768337	10.1159/000501680	2019	Sorafenib and Sunitinib for the Treatment of Metastatic Thyroid Cancer of Follicular Origin: A 7-Year Single-Centre Experience.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31516569	10.3892/ol.2019.10721	2019	Sulfasalazine suppresses thyroid cancer cell proliferation and metastasis through T-cell originated protein kinase.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31298630	10.1089/thy.2019.0284	2019	Mouse Model of Thyroid Cancer Progression and Dedifferentiation Driven by STRN-ALK Expression and Loss of p53: Evidence for the Existence of Two Types of Poorly Differentiated Carcinoma.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
31611847	10.3389/fendo.2019.00671	2019	Re-treatment With Adjuvant Radioactive Iodine Does Not Improve Recurrence-Free Survival of Patients With Differentiated Thyroid Cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
31102417	10.1111/cen.14039	2019	Impact of delayed radioiodine therapy in intermediate-/high-risk papillary thyroid carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
31283406	10.1200/JCO.18.02228	2019	Patient-Perceived Lack of Choice in Receipt of Radioactive Iodine for Treatment of Differentiated Thyroid Cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
31010838	10.1158/1078-0432.CCR-18-3007	2019	A Novel Orally Active Inverse Agonist of Estrogen-related Receptor Gamma (ERRγ), DN200434, A Booster of NIS in Anaplastic Thyroid Cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31418590	10.2217/fon-2019-0096	2019	Evaluation of the QTc interval during lenvatinib treatment in radioiodine-refractory differentiated thyroid cancer: reports from the real-life clinical practice.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
29557257	10.1177/0962280218764006	2019	Regression models with asymmetric data for estimating thyroglobulin levels one year after the ablation of thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
31026111	10.1002/iub.2056	2019	TERT promoter mutation in primary papillary thyroid carcinoma lesions predicts absent or lower 131 i uptake in metastases.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
30256977	10.1210/jc.2018-01478	2019	Vemurafenib Redifferentiation of BRAF Mutant, RAI-Refractory Thyroid Cancers.	title_abstract	advance_to_full_text	potentially_eligible	yes	2026-07-12
29462007	10.1097/SLA.0000000000002710	2019	Risk Factors for Recurrence After Treatment of N1b Papillary Thyroid Carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
30799769	10.1089/thy.2018.0547	2019	Multifocality Is not an Independent Prognostic Factor in Papillary Thyroid Cancer: A Propensity Score-Matching Analysis.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
30689169	10.1007/s12020-019-01848-6	2019	Outcome and molecular characteristics of non-invasive encapsulated follicular variant of papillary thyroid carcinoma with oncocytic features.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
30847387	10.1016/j.omto.2019.01.007	2019	MAPK Inhibitors Enhance HDAC Inhibitor-Induced Redifferentiation in Papillary Thyroid Cancer Cells Harboring BRAF V600E: An In Vitro Study.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
30972024	10.3389/fendo.2019.00172	2019	Efficacy of Central Neck Dissection for Clinically Node-Negative Papillary Thyroid Carcinoma: Propensity Scoring Matching.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
30913016	10.4158/EP-2018-0342	2019	PROGRAMMED CELL DEATH-LIGAND 1 OVEREXPRESSION IN THYROID CANCER.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
30638399	10.2217/fon-2018-0557	2019	A Phase II study of the safety and efficacy of lenvatinib in patients with advanced thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
30219245	10.1016/j.surg.2018.07.038	2019	Comparison of short-term oncologic outcome of robotic thyroid surgery using dynamic risk stratification: A propensity score-matched comparison study.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
30707227	10.1001/jamanetworkopen.2018.7754	2019	Association of Thyrotropin Suppression With Survival Outcomes in Patients With Intermediate- and High-Risk Differentiated Thyroid Cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
30685073	10.1053/j.seminoncol.2018.11.004	2019	Managing the adverse events associated with lenvatinib therapy in radioiodine-refractory differentiated thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
30596336	10.1080/15384101.2018.1560203	2019	Downregulation of NEAT1 reverses the radioactive iodine resistance of papillary thyroid carcinoma cell via miR-101-3p/FN1/PI3K-AKT signaling pathway.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
30274732	10.1016/j.surg.2018.04.059	2019	High-dose radioactive iodine therapy is associated with decreased risk of recurrence in high-risk papillary thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
30504373	10.21873/anticanres.13032	2018	Effect of Combined Epigenetic Treatments and Ectopic NIS Expression on Undifferentiated Thyroid Cancer Cells.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
30272320	10.3892/or.2018.6739	2018	MicroRNA‑mRNA integrated analysis based on a case of well‑differentiated thyroid cancer with both metastasis and metastatic recurrence.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
30244318	10.1007/s00280-018-3687-4	2018	Exposure-response analysis and simulation of lenvatinib safety and efficacy in patients with radioiodine-refractory differentiated thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
30145748	10.1007/s12020-018-1724-z	2018	30mCi radioactive iodine achieving comparative excellent response in intermediate/high-risk nonmetastatic papillary thyroid cancer: a propensity score matching study.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
30430914	10.2217/pgs-2018-0070	2018	Genetic polymorphism contributes to 131I radiotherapy-induced toxicities in patients with differentiated thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
30264548	10.1002/cam4.1794	2018	Radioiodine refractoriness score: A multivariable prediction model for postoperative radioiodine-refractory differentiated thyroid carcinomas.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
29937466	10.1507/endocrj.EJ18-0074	2018	Enduring remission of active and sight-threatening Graves' orbitopathy with rituximab: report of two cases.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
30005868	10.1016/j.ymthe.2018.06.015	2018	MicroRNA-125b Interacts with Foxp3 to Induce Autophagy in Thyroid Cancer.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
31168186	10.20471/acc.2018.57.03.16	2018	THYROGLOBULIN AS A TUMOR MARKER IN DIFFERENTIATED THYROID CANCER - CLINICAL CONSIDERATIONS.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
30032061	10.1016/j.ctrv.2018.06.019	2018	Optimisation of treatment with lenvatinib in radioactive iodine-refractory differentiated thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
30021359	10.1016/j.biopha.2018.06.087	2018	LncRNA MEG3 enhances 131I sensitivity in thyroid carcinoma via sponging miR-182.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
30186966	10.1002/lio2.171	2018	Staged Thyroidectomy: A Single Institution Perspective.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
30038597	10.3389/fendo.2018.00360	2018	Long Non-coding Antisense RNA TNRC6C-AS1 Is Activated in Papillary Thyroid Cancer and Promotes Cancer Progression by Suppressing TNRC6C Expression.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
29498921	10.4158/EP171983.OR	2018	ENHANCED BETA-CATENIN EXPRESSION IS ASSOCIATED WITH RECURRENCE OF PAPILLARY THYROID CARCINOMA.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
29242405	10.2967/jnumed.117.200675	2018	Digitalislike Compounds Restore hNIS Expression and Iodide Uptake Capacity in Anaplastic Thyroid Cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
29610391	10.1101/mcs.a002568	2018	Application of genomics to identify therapeutic targets in recurrent pediatric papillary thyroid carcinoma.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
29165687	10.1093/jnci/djx209	2018	Investigation of the Relationship Between Radiation Dose and Gene Mutations and Fusions in Post-Chernobyl Thyroid Cancer.	title_abstract	exclude	no_relevant_radioiodine_construct	no	2026-07-12
29095527	10.1111/cen.13508	2018	Clinical guidance for radioiodine refractory differentiated thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
29491097	10.21873/anticanres.12396	2018	Lenvatinib in Advanced Radioiodine-refractory Thyroid Cancer: A Snapshot of Real-life Clinical Practice.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
29413458	10.1016/j.nucmedbio.2017.12.002	2018	Long-term biodistribution study of HPMA-ran-LMA copolymers in vivo by means of 131I-labeling.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
29581772	10.7150/jca.23042	2018	CXCR4/CXCR7/CXCL12-Axis in Follicular Thyroid Carcinoma.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
29495389	10.3390/ijms19030655	2018	The rs2910164 Genetic Variant of miR-146a-3p Is Associated with Increased Overall Mortality in Patients with Follicular Variant Papillary Thyroid Carcinoma.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
30025398	10.1159/000491898	2018	Circulating Tumor Cells Correlate with Clinicopathological Features and Outcomes in Differentiated Thyroid Cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
29856242	10.1177/2058738418772652	2018	LncRNA BISPR promotes the progression of thyroid papillary carcinoma by regulating miR-21-5p.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
29344270	10.7150/jca.22318	2018	Lenvatinib in Advanced Radioiodine-Refractory Thyroid Cancer - A Retrospective Analysis of the Swiss Lenvatinib Named Patient Program.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
28954584	10.1089/thy.2017.0283	2018	Lessons from Fukushima: Latest Findings of Thyroid Cancer After the Fukushima Nuclear Power Plant Accident.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
29132262	10.1089/thy.2017.0383	2017	Diastolic Dysfunction is Common in Survivors of Pediatric Differentiated Thyroid Carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
28236116	10.1007/s13318-017-0403-4	2017	Clinical Pharmacokinetic and Pharmacodynamic Profile of Lenvatinib, an Orally Active, Small-Molecule, Multitargeted Tyrosine Kinase Inhibitor.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
28128522	10.1111/coa.12835	2017	Clinicopathological relevance of antithyroglobulin antibodies in low-risk papillary thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
28011236	10.1016/j.mce.2016.12.017	2017	MicroRNAs in thyroid development, function and tumorigenesis.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
28931558	10.1530/JME-17-0134	2017	Pathological processes and therapeutic advances in radioiodide refractory thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
28124274	10.1245/s10434-017-5780-z	2017	Upregulation of the ESR1 Gene and ESR Ratio (ESR1/ESR2) is Associated with a Worse Prognosis in Papillary Thyroid Carcinoma: The Impact of the Estrogen Receptor α/β Expression on Clinical Outcomes in Papillary Thyroid Carcinoma Patients.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
28004221	10.1007/s10238-016-0445-y	2017	Overexpression of teneurin transmembrane protein 1 is a potential marker of disease progression in papillary thyroid carcinoma.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
28467308	10.1515/cclm-2017-0033	2017	Thyroglobulin autoantibodies before radioiodine ablation predict differentiated thyroid cancer outcome.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
29156680	10.18632/oncotarget.21262	2017	Vemurafenib-resistance via de novo RBM genes mutations and chromosome 5 aberrations is overcome by combined therapy with palbociclib in thyroid carcinoma with BRAFV600E.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
28816536	10.4158/EP171822.OR	2017	OPTIMIZING LENVATINIB THERAPY IN PATIENTS WITH METASTATIC RADIOACTIVE IODINE-RESISTANT DIFFERENTIATED THYROID CANCERS.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
28687563	10.1530/EJE-17-0243	2017	Axitinib treatment in advanced RAI-resistant differentiated thyroid cancer (DTC) and refractory medullary thyroid cancer (MTC).	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
28337546	10.1007/s00464-017-5433-0	2017	Robotic thyroidectomy versus conventional open thyroidectomy for thyroid cancer: a systematic review and meta-analysis.	title_abstract	exclude	review_or_secondary_source	no	2026-07-12
29324929		2017	Our solution for fusion of simultaneusly acquired whole body scintigrams and optical images, as usesful tool in clinical practice in patients with differentiated thyroid carcinomas after radioiodine therapy. A useful tool in clinical practice.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
28881369	10.1055/s-0043-109180	2017	[Molecular Pathogenesis of Thyroid Nodules: Relevance for Clinical Care].	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
28635560	10.1089/thy.2016.0621	2017	Sorafenib in Japanese Patients with Locally Advanced or Metastatic Medullary Thyroid Carcinoma and Anaplastic Thyroid Carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
28969240	10.7860/JCDR/2017/27340.10431	2017	A Functional Scoring System Based on Salivary Gland Scintigraphy for Evaluating Salivary Gland Dysfunction Secondary to 131I therapy in Patients with Differentiated Thyroid Carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
28704384	10.1371/journal.pone.0179664	2017	Quantitative thyroglobulin response to radioactive iodine treatment in predicting radioactive iodine-refractory thyroid cancer with pulmonary metastasis.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
28265769	10.1007/s00432-017-2380-z	2017	Curcumin induces G2/M arrest, apoptosis, NF-κB inhibition, and expression of differentiation genes in thyroid carcinoma cells.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
28237867	10.1016/j.ejca.2017.01.013	2017	Exploratory analysis of biomarkers associated with clinical outcomes from the study of lenvatinib in differentiated cancer of the thyroid.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
28423638	10.18632/oncotarget.15773	2017	HER inhibitor promotes BRAF/MEK inhibitor-induced redifferentiation in papillary thyroid cancer harboring BRAFV600E.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
28294980	10.3390/ijms18030636	2017	MicroRNA-146b: A Novel Biomarker and Therapeutic Target for Human Papillary Thyroid Cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
28055301	10.1080/15548627.2016.1271512	2017	Autophagy orchestrates adaptive responses to targeted therapy in endometrial cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
30063430	10.1080/17446651.2017.1300526	2017	Managing tyrosine kinase inhibitors side effects in thyroid cancer.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
27774578	10.1007/s00423-016-1528-7	2017	Propensity score-matched analysis of robotic versus endoscopic bilateral axillo-breast approach (BABA) thyroidectomy in papillary thyroid carcinoma.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
27688081	10.1007/s12022-016-9454-3	2017	TERT Promoter Mutation in an Aggressive Cribriform Morular Variant of Papillary Thyroid Carcinoma.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
28030816	10.18632/oncotarget.14162	2017	Down-regulation of 14q32-encoded miRNAs and tumor suppressor role for miR-654-3p in papillary thyroid cancer.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
27824301	10.1089/thy.2016.0260	2017	Measurement and Variation in Estimation of Quality of Life Effects of Patients Undergoing Treatment for Papillary Thyroid Carcinoma.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
27677707	10.1016/j.ijsu.2016.09.083	2017	Total thyroidectomy versus thyroid lobectomy for papillary thyroid cancer: Comparative analysis after propensity score matching: A multicenter study.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
27624581	10.1245/s10434-016-5552-1	2017	Computed Tomography-Detected Central Lymph Node Metastasis in Ultrasonography Node-Negative Papillary Thyroid Carcinoma: Is It Really Significant?	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
28099584	10.1590/1414-431X20165933	2017	Iodine-131 treatment of thyroid cancer cells leads to suppression of cell proliferation followed by induction of cell apoptosis and cell cycle arrest by regulation of B-cell translocation gene 2-mediated JNK/NF-κB pathways.	title_abstract	exclude	non_human_or_preclinical_only	no	2026-07-12
27440272	10.1158/1078-0432.CCR-16-0914	2017	Bromodomain and Extraterminal Protein Inhibitor JQ1 Suppresses Thyroid Tumor Growth in a Mouse Model.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
28572820	10.1155/2017/7053959	2017	TSH Variability of Patients Affected by Differentiated Thyroid Cancer Treated with Levothyroxine Liquid Solution or Tablet Form.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
27734713	10.1080/14737140.2016.1247697	2016	Lenvatinib for the treatment of radioiodine-refractory differentiated thyroid carcinoma: a systematic review and indirect comparison with sorafenib.	title_abstract	exclude	review_or_secondary_source	no	2026-07-12
27339871	10.2967/jnumed.115.169888	2016	Effects of Radioiodine Treatment on Salivary Gland Function in Patients with Differentiated Thyroid Carcinoma: A Prospective Study.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
26895921	10.1007/s00464-016-4808-y	2016	Oncologic outcomes of robotic thyroidectomy: 5-year experience with propensity score matching.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
27799794	10.2147/OTT.S84625	2016	Lenvatinib and other tyrosine kinase inhibitors for the treatment of radioiodine refractory, advanced, and progressive thyroid cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
27751975	10.4274/mirt.13007	2016	Adverse Reactions to Radioiodine 131I Therapy of Goiter in West African Tertiary Hospital.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
27443325	10.1136/bmj.i3839	2016	Use of imaging tests after primary treatment of thyroid cancer in the United States: population based retrospective cohort study evaluating death and recurrence.	title_abstract	exclude	no_transcriptomic_or_expression_measurement	no	2026-07-12
27138882	10.1007/s00268-016-3534-x	2016	BRAF(V600E) Mutation is Associated with Decreased Disease-Free Survival in Papillary Thyroid Cancer.	title_abstract	exclude	no_eligible_human_endpoint_linked_program_or_marker	no	2026-07-12
